id,state_id/id,name
30041,base.state_us_21,Hill County
30043,base.state_us_21,Jefferson County
30045,base.state_us_21,Judith Basin County
30047,base.state_us_21,Lake County
30049,base.state_us_21,Lewis and Clark County
30051,base.state_us_21,Liberty County
30053,base.state_us_21,Lincoln County
30055,base.state_us_21,McCone County
30057,base.state_us_21,Madison County
30059,base.state_us_21,Meagher County
30061,base.state_us_21,Mineral County
30063,base.state_us_21,Missoula County
30065,base.state_us_21,Musselshell County
30067,base.state_us_21,Park County
30069,base.state_us_21,Petroleum County
30071,base.state_us_21,Phillips County
30073,base.state_us_21,Pondera County
30075,base.state_us_21,Powder River County
30077,base.state_us_21,Powell County
30079,base.state_us_21,Prairie County
30081,base.state_us_21,Ravalli County
30083,base.state_us_21,Richland County
30085,base.state_us_21,Roosevelt County
30087,base.state_us_21,Rosebud County
30089,base.state_us_21,Sanders County
30091,base.state_us_21,Sheridan County
30093,base.state_us_21,Silver Bow County
30095,base.state_us_21,Stillwater County
30097,base.state_us_21,Sweet Grass County
30099,base.state_us_21,Teton County
30101,base.state_us_21,Toole County
30103,base.state_us_21,Treasure County
30105,base.state_us_21,Valley County
30107,base.state_us_21,Wheatland County
30109,base.state_us_21,Wibaux County
30111,base.state_us_21,Yellowstone County
31001,base.state_us_22,Adams County
31003,base.state_us_22,Antelope County
31005,base.state_us_22,Arthur County
31007,base.state_us_22,Banner County
31009,base.state_us_22,Blaine County
31011,base.state_us_22,Boone County
31013,base.state_us_22,Box Butte County
31015,base.state_us_22,Boyd County
31017,base.state_us_22,Brown County
31019,base.state_us_22,Buffalo County
31021,base.state_us_22,Burt County
31023,base.state_us_22,Butler County
31025,base.state_us_22,Cass County
31027,base.state_us_22,Cedar County
31029,base.state_us_22,Chase County
31031,base.state_us_22,Cherry County
31033,base.state_us_22,Cheyenne County
31035,base.state_us_22,Clay County
31037,base.state_us_22,Colfax County
31039,base.state_us_22,Cuming County
31041,base.state_us_22,Custer County
31043,base.state_us_22,Dakota County
31045,base.state_us_22,Dawes County
31047,base.state_us_22,Dawson County
31049,base.state_us_22,Deuel County
31051,base.state_us_22,Dixon County
31053,base.state_us_22,Dodge County
31055,base.state_us_22,Douglas County
31057,base.state_us_22,Dundy County
31059,base.state_us_22,Fillmore County
31061,base.state_us_22,Franklin County
31063,base.state_us_22,Frontier County
31065,base.state_us_22,Furnas County
31067,base.state_us_22,Gage County
31069,base.state_us_22,Garden County
31071,base.state_us_22,Garfield County
31073,base.state_us_22,Gosper County
31075,base.state_us_22,Grant County
31077,base.state_us_22,Greeley County
31079,base.state_us_22,Hall County
31081,base.state_us_22,Hamilton County
31083,base.state_us_22,Harlan County
31085,base.state_us_22,Hayes County
31087,base.state_us_22,Hitchcock County
31089,base.state_us_22,Holt County
31091,base.state_us_22,Hooker County
31093,base.state_us_22,Howard County
31095,base.state_us_22,Jefferson County
31097,base.state_us_22,Johnson County
31099,base.state_us_22,Kearney County
31101,base.state_us_22,Keith County
31103,base.state_us_22,Keya Paha County
31105,base.state_us_22,Kimball County
31107,base.state_us_22,Knox County
31109,base.state_us_22,Lancaster County
31111,base.state_us_22,Lincoln County
31113,base.state_us_22,Logan County
31115,base.state_us_22,Loup County
31117,base.state_us_22,McPherson County
31119,base.state_us_22,Madison County
31121,base.state_us_22,Merrick County
31123,base.state_us_22,Morrill County
31125,base.state_us_22,Nance County
31127,base.state_us_22,Nemaha County
31129,base.state_us_22,Nuckolls County
31131,base.state_us_22,Otoe County
31133,base.state_us_22,Pawnee County
31135,base.state_us_22,Perkins County
31137,base.state_us_22,Phelps County
31139,base.state_us_22,Pierce County
31141,base.state_us_22,Platte County
31143,base.state_us_22,Polk County
31145,base.state_us_22,Red Willow County
31147,base.state_us_22,Richardson County
31149,base.state_us_22,Rock County
31151,base.state_us_22,Saline County
31153,base.state_us_22,Sarpy County
31155,base.state_us_22,Saunders County
31157,base.state_us_22,Scotts Bluff County
31159,base.state_us_22,Seward County
31161,base.state_us_22,Sheridan County
31163,base.state_us_22,Sherman County
31165,base.state_us_22,Sioux County
31167,base.state_us_22,Stanton County
31169,base.state_us_22,Thayer County
31171,base.state_us_22,Thomas County
31173,base.state_us_22,Thurston County
31175,base.state_us_22,Valley County
31177,base.state_us_22,Washington County
31179,base.state_us_22,Wayne County
31181,base.state_us_22,Webster County
31183,base.state_us_22,Wheeler County
31185,base.state_us_22,York County
32001,base.state_us_23,Churchill County
32003,base.state_us_23,Clark County
32005,base.state_us_23,Douglas County
32007,base.state_us_23,Elko County
32009,base.state_us_23,Esmeralda County
32011,base.state_us_23,Eureka County
32013,base.state_us_23,Humboldt County
32015,base.state_us_23,Lander County
32017,base.state_us_23,Lincoln County
32019,base.state_us_23,Lyon County
32021,base.state_us_23,Mineral County
32023,base.state_us_23,Nye County
32027,base.state_us_23,Pershing County
32029,base.state_us_23,Storey County
32031,base.state_us_23,Washoe County
32033,base.state_us_23,White Pine County
32510,base.state_us_23,Carson City
33001,base.state_us_24,Belknap County
33003,base.state_us_24,Carroll County
33005,base.state_us_24,Cheshire County
33007,base.state_us_24,Coos County
33009,base.state_us_24,Grafton County
33011,base.state_us_24,Hillsborough County
33013,base.state_us_24,Merrimack County
33015,base.state_us_24,Rockingham County
33017,base.state_us_24,Strafford County
33019,base.state_us_24,Sullivan County
34001,base.state_us_25,Atlantic County
34003,base.state_us_25,Bergen County
34005,base.state_us_25,Burlington County
34007,base.state_us_25,Camden County
34009,base.state_us_25,Cape May County
34011,base.state_us_25,Cumberland County
34013,base.state_us_25,Essex County
34015,base.state_us_25,Gloucester County
34017,base.state_us_25,Hudson County
34019,base.state_us_25,Hunterdon County
34021,base.state_us_25,Mercer County
34023,base.state_us_25,Middlesex County
34025,base.state_us_25,Monmouth County
34027,base.state_us_25,Morris County
34029,base.state_us_25,Ocean County
34031,base.state_us_25,Passaic County
34033,base.state_us_25,Salem County
34035,base.state_us_25,Somerset County
34037,base.state_us_25,Sussex County
34039,base.state_us_25,Union County
34041,base.state_us_25,Warren County
35001,base.state_us_26,Bernalillo County
35003,base.state_us_26,Catron County
35005,base.state_us_26,Chaves County
35006,base.state_us_26,Cibola County
35007,base.state_us_26,Colfax County
35009,base.state_us_26,Curry County
35011,base.state_us_26,De Baca County
35013,base.state_us_26,Dona Ana County
35015,base.state_us_26,Eddy County
35017,base.state_us_26,Grant County
35019,base.state_us_26,Guadalupe County
35021,base.state_us_26,Harding County
35023,base.state_us_26,Hidalgo County
35025,base.state_us_26,Lea County
35027,base.state_us_26,Lincoln County
35028,base.state_us_26,Los Alamos County
35029,base.state_us_26,Luna County
35031,base.state_us_26,McKinley County
35033,base.state_us_26,Mora County
35035,base.state_us_26,Otero County
35037,base.state_us_26,Quay County
35039,base.state_us_26,Rio Arriba County
35041,base.state_us_26,Roosevelt County
35043,base.state_us_26,Sandoval County
35045,base.state_us_26,San Juan County
35047,base.state_us_26,San Miguel County
35049,base.state_us_26,Santa Fe County
35051,base.state_us_26,Sierra County
35053,base.state_us_26,Socorro County
35055,base.state_us_26,Taos County
35057,base.state_us_26,Torrance County
35059,base.state_us_26,Union County
35061,base.state_us_26,Valencia County
36001,base.state_us_27,Albany County
36003,base.state_us_27,Allegany County
36005,base.state_us_27,Bronx County
36007,base.state_us_27,Broome County
36009,base.state_us_27,Cattaraugus County
36011,base.state_us_27,Cayuga County
36013,base.state_us_27,Chautauqua County
36015,base.state_us_27,Chemung County
36017,base.state_us_27,Chenango County
36019,base.state_us_27,Clinton County
36021,base.state_us_27,Columbia County
36023,base.state_us_27,Cortland County
36025,base.state_us_27,Delaware County
36027,base.state_us_27,Dutchess County
36029,base.state_us_27,Erie County
36031,base.state_us_27,Essex County
36033,base.state_us_27,Franklin County
36035,base.state_us_27,Fulton County
36037,base.state_us_27,Genesee County
36039,base.state_us_27,Greene County
36041,base.state_us_27,Hamilton County
36043,base.state_us_27,Herkimer County
36045,base.state_us_27,Jefferson County
36047,base.state_us_27,Kings County
36049,base.state_us_27,Lewis County
36051,base.state_us_27,Livingston County
36053,base.state_us_27,Madison County
36055,base.state_us_27,Monroe County
36057,base.state_us_27,Montgomery County
36059,base.state_us_27,Nassau County
36061,base.state_us_27,New York County
36063,base.state_us_27,Niagara County
36065,base.state_us_27,Oneida County
36067,base.state_us_27,Onondaga County
36069,base.state_us_27,Ontario County
36071,base.state_us_27,Orange County
36073,base.state_us_27,Orleans County
36075,base.state_us_27,Oswego County
36077,base.state_us_27,Otsego County
36079,base.state_us_27,Putnam County
36081,base.state_us_27,Queens County
36083,base.state_us_27,Rensselaer County
36085,base.state_us_27,Richmond County
36087,base.state_us_27,Rockland County
36089,base.state_us_27,St. Lawrence County
36091,base.state_us_27,Saratoga County
36093,base.state_us_27,Schenectady County
36095,base.state_us_27,Schoharie County
36097,base.state_us_27,Schuyler County
36099,base.state_us_27,Seneca County
36101,base.state_us_27,Steuben County
36103,base.state_us_27,Suffolk County
36105,base.state_us_27,Sullivan County
36107,base.state_us_27,Tioga County
36109,base.state_us_27,Tompkins County
36111,base.state_us_27,Ulster County
36113,base.state_us_27,Warren County
36115,base.state_us_27,Washington County
36117,base.state_us_27,Wayne County
36119,base.state_us_27,Westchester County
36121,base.state_us_27,Wyoming County
36123,base.state_us_27,Yates County
37001,base.state_us_28,Alamance County
37003,base.state_us_28,Alexander County
37005,base.state_us_28,Alleghany County
37007,base.state_us_28,Anson County
37009,base.state_us_28,Ashe County
37011,base.state_us_28,Avery County
37013,base.state_us_28,Beaufort County
37015,base.state_us_28,Bertie County
37017,base.state_us_28,Bladen County
37019,base.state_us_28,Brunswick County
37021,base.state_us_28,Buncombe County
37023,base.state_us_28,Burke County
37025,base.state_us_28,Cabarrus County
37027,base.state_us_28,Caldwell County
37029,base.state_us_28,Camden County
37031,base.state_us_28,Carteret County
37033,base.state_us_28,Caswell County
37035,base.state_us_28,Catawba County
37037,base.state_us_28,Chatham County
37039,base.state_us_28,Cherokee County
37041,base.state_us_28,Chowan County
37043,base.state_us_28,Clay County
37045,base.state_us_28,Cleveland County
37047,base.state_us_28,Columbus County
37049,base.state_us_28,Craven County
37051,base.state_us_28,Cumberland County
37053,base.state_us_28,Currituck County
37055,base.state_us_28,Dare County
37057,base.state_us_28,Davidson County
37059,base.state_us_28,Davie County
37061,base.state_us_28,Duplin County
37063,base.state_us_28,Durham County
37065,base.state_us_28,Edgecombe County
37067,base.state_us_28,Forsyth County
37069,base.state_us_28,Franklin County
37071,base.state_us_28,Gaston County
37073,base.state_us_28,Gates County
37075,base.state_us_28,Graham County
37077,base.state_us_28,Granville County
37079,base.state_us_28,Greene County
37081,base.state_us_28,Guilford County
37083,base.state_us_28,Halifax County
37085,base.state_us_28,Harnett County
37087,base.state_us_28,Haywood County
37089,base.state_us_28,Henderson County
37091,base.state_us_28,Hertford County
37093,base.state_us_28,Hoke County
37095,base.state_us_28,Hyde County
37097,base.state_us_28,Iredell County
37099,base.state_us_28,Jackson County
37101,base.state_us_28,Johnston County
37103,base.state_us_28,Jones County
37105,base.state_us_28,Lee County
37107,base.state_us_28,Lenoir County
37109,base.state_us_28,Lincoln County
37111,base.state_us_28,McDowell County
37113,base.state_us_28,Macon County
37115,base.state_us_28,Madison County
37117,base.state_us_28,Martin County
37119,base.state_us_28,Mecklenburg County
37121,base.state_us_28,Mitchell County
37123,base.state_us_28,Montgomery County
37125,base.state_us_28,Moore County
37127,base.state_us_28,Nash County
37129,base.state_us_28,New Hanover County
37131,base.state_us_28,Northampton County
37133,base.state_us_28,Onslow County
37135,base.state_us_28,Orange County
37137,base.state_us_28,Pamlico County
37139,base.state_us_28,Pasquotank County
37141,base.state_us_28,Pender County
37143,base.state_us_28,Perquimans County
37145,base.state_us_28,Person County
37147,base.state_us_28,Pitt County
37149,base.state_us_28,Polk County
37151,base.state_us_28,Randolph County
37153,base.state_us_28,Richmond County
37155,base.state_us_28,Robeson County
37157,base.state_us_28,Rockingham County
37159,base.state_us_28,Rowan County
37161,base.state_us_28,Rutherford County
37163,base.state_us_28,Sampson County
37165,base.state_us_28,Scotland County
37167,base.state_us_28,Stanly County
37169,base.state_us_28,Stokes County
37171,base.state_us_28,Surry County
37173,base.state_us_28,Swain County
37175,base.state_us_28,Transylvania County
37177,base.state_us_28,Tyrrell County
37179,base.state_us_28,Union County
37181,base.state_us_28,Vance County
37183,base.state_us_28,Wake County
37185,base.state_us_28,Warren County
37187,base.state_us_28,Washington County
37189,base.state_us_28,Watauga County
37191,base.state_us_28,Wayne County
37193,base.state_us_28,Wilkes County
37195,base.state_us_28,Wilson County
37197,base.state_us_28,Yadkin County
37199,base.state_us_28,Yancey County
38001,base.state_us_29,Adams County
38003,base.state_us_29,Barnes County
38005,base.state_us_29,Benson County
38007,base.state_us_29,Billings County
38009,base.state_us_29,Bottineau County
38011,base.state_us_29,Bowman County
38013,base.state_us_29,Burke County
38015,base.state_us_29,Burleigh County
38017,base.state_us_29,Cass County
38019,base.state_us_29,Cavalier County
38021,base.state_us_29,Dickey County
38023,base.state_us_29,Divide County
38025,base.state_us_29,Dunn County
38027,base.state_us_29,Eddy County
38029,base.state_us_29,Emmons County
38031,base.state_us_29,Foster County
38033,base.state_us_29,Golden Valley County
38035,base.state_us_29,Grand Forks County
38037,base.state_us_29,Grant County
38039,base.state_us_29,Griggs County
38041,base.state_us_29,Hettinger County
38043,base.state_us_29,Kidder County
38045,base.state_us_29,LaMoure County
38047,base.state_us_29,Logan County
38049,base.state_us_29,McHenry County
38051,base.state_us_29,McIntosh County
38053,base.state_us_29,McKenzie County
38055,base.state_us_29,McLean County
38057,base.state_us_29,Mercer County
38059,base.state_us_29,Morton County
38061,base.state_us_29,Mountrail County
38063,base.state_us_29,Nelson County
38065,base.state_us_29,Oliver County
38067,base.state_us_29,Pembina County
38069,base.state_us_29,Pierce County
38071,base.state_us_29,Ramsey County
38073,base.state_us_29,Ransom County
38075,base.state_us_29,Renville County
38077,base.state_us_29,Richland County
38079,base.state_us_29,Rolette County
38081,base.state_us_29,Sargent County
38083,base.state_us_29,Sheridan County
38085,base.state_us_29,Sioux County
38087,base.state_us_29,Slope County
38089,base.state_us_29,Stark County
38091,base.state_us_29,Steele County
38093,base.state_us_29,Stutsman County
38095,base.state_us_29,Towner County
38097,base.state_us_29,Traill County
38099,base.state_us_29,Walsh County
38101,base.state_us_29,Ward County
38103,base.state_us_29,Wells County
38105,base.state_us_29,Williams County
39001,base.state_us_30,Adams County
39003,base.state_us_30,Allen County
39005,base.state_us_30,Ashland County
39007,base.state_us_30,Ashtabula County
39009,base.state_us_30,Athens County
39011,base.state_us_30,Auglaize County
39013,base.state_us_30,Belmont County
39015,base.state_us_30,Brown County
39017,base.state_us_30,Butler County
39019,base.state_us_30,Carroll County
39021,base.state_us_30,Champaign County
39023,base.state_us_30,Clark County
39025,base.state_us_30,Clermont County
39027,base.state_us_30,Clinton County
39029,base.state_us_30,Columbiana County
39031,base.state_us_30,Coshocton County
39033,base.state_us_30,Crawford County
39035,base.state_us_30,Cuyahoga County
39037,base.state_us_30,Darke County
39039,base.state_us_30,Defiance County
39041,base.state_us_30,Delaware County
39043,base.state_us_30,Erie County
39045,base.state_us_30,Fairfield County
39047,base.state_us_30,Fayette County
39049,base.state_us_30,Franklin County
39051,base.state_us_30,Fulton County
39053,base.state_us_30,Gallia County
39055,base.state_us_30,Geauga County
39057,base.state_us_30,Greene County
39059,base.state_us_30,Guernsey County
39061,base.state_us_30,Hamilton County
39063,base.state_us_30,Hancock County
39065,base.state_us_30,Hardin County
39067,base.state_us_30,Harrison County
39069,base.state_us_30,Henry County
39071,base.state_us_30,Highland County
39073,base.state_us_30,Hocking County
39075,base.state_us_30,Holmes County
39077,base.state_us_30,Huron County
39079,base.state_us_30,Jackson County
39081,base.state_us_30,Jefferson County
39083,base.state_us_30,Knox County
39085,base.state_us_30,Lake County
39087,base.state_us_30,Lawrence County
39089,base.state_us_30,Licking County
39091,base.state_us_30,Logan County
39093,base.state_us_30,Lorain County
39095,base.state_us_30,Lucas County
39097,base.state_us_30,Madison County
39099,base.state_us_30,Mahoning County
39101,base.state_us_30,Marion County
39103,base.state_us_30,Medina County
39105,base.state_us_30,Meigs County
39107,base.state_us_30,Mercer County
39109,base.state_us_30,Miami County
39111,base.state_us_30,Monroe County
39113,base.state_us_30,Montgomery County
39115,base.state_us_30,Morgan County
39117,base.state_us_30,Morrow County
39119,base.state_us_30,Muskingum County
39121,base.state_us_30,Noble County
39123,base.state_us_30,Ottawa County
39125,base.state_us_30,Paulding County
39127,base.state_us_30,Perry County
39129,base.state_us_30,Pickaway County
39131,base.state_us_30,Pike County
39133,base.state_us_30,Portage County
39135,base.state_us_30,Preble County
39137,base.state_us_30,Putnam County
39139,base.state_us_30,Richland County
39141,base.state_us_30,Ross County
39143,base.state_us_30,Sandusky County
39145,base.state_us_30,Scioto County
39147,base.state_us_30,Seneca County
39149,base.state_us_30,Shelby County
39151,base.state_us_30,Stark County
39153,base.state_us_30,Summit County
39155,base.state_us_30,Trumbull County
39157,base.state_us_30,Tuscarawas County
39159,base.state_us_30,Union County
39161,base.state_us_30,Van Wert County
39163,base.state_us_30,Vinton County
39165,base.state_us_30,Warren County
39167,base.state_us_30,Washington County
39169,base.state_us_30,Wayne County
39171,base.state_us_30,Williams County
39173,base.state_us_30,Wood County
39175,base.state_us_30,Wyandot County
40001,base.state_us_31,Adair County
40003,base.state_us_31,Alfalfa County
40005,base.state_us_31,Atoka County
40007,base.state_us_31,Beaver County
40009,base.state_us_31,Beckham County
40011,base.state_us_31,Blaine County
40013,base.state_us_31,Bryan County
40015,base.state_us_31,Caddo County
40017,base.state_us_31,Canadian County
40019,base.state_us_31,Carter County
40021,base.state_us_31,Cherokee County
40023,base.state_us_31,Choctaw County
40025,base.state_us_31,Cimarron County
40027,base.state_us_31,Cleveland County
40029,base.state_us_31,Coal County
40031,base.state_us_31,Comanche County
40033,base.state_us_31,Cotton County
40035,base.state_us_31,Craig County
40037,base.state_us_31,Creek County
40039,base.state_us_31,Custer County
40041,base.state_us_31,Delaware County
40043,base.state_us_31,Dewey County
40045,base.state_us_31,Ellis County
40047,base.state_us_31,Garfield County
40049,base.state_us_31,Garvin County
40051,base.state_us_31,Grady County
40053,base.state_us_31,Grant County
40055,base.state_us_31,Greer County
40057,base.state_us_31,Harmon County
40059,base.state_us_31,Harper County
40061,base.state_us_31,Haskell County
40063,base.state_us_31,Hughes County
40065,base.state_us_31,Jackson County
40067,base.state_us_31,Jefferson County
40069,base.state_us_31,Johnston County
40071,base.state_us_31,Kay County
40073,base.state_us_31,Kingfisher County
40075,base.state_us_31,Kiowa County
40077,base.state_us_31,Latimer County
40079,base.state_us_31,Le Flore County
40081,base.state_us_31,Lincoln County
40083,base.state_us_31,Logan County
40085,base.state_us_31,Love County
40087,base.state_us_31,McClain County
40089,base.state_us_31,McCurtain County
40091,base.state_us_31,McIntosh County
40093,base.state_us_31,Major County
40095,base.state_us_31,Marshall County
40097,base.state_us_31,Mayes County
40099,base.state_us_31,Murray County
40101,base.state_us_31,Muskogee County
40103,base.state_us_31,Noble County
40105,base.state_us_31,Nowata County
40107,base.state_us_31,Okfuskee County
40109,base.state_us_31,Oklahoma County
40111,base.state_us_31,Okmulgee County
40113,base.state_us_31,Osage County
40115,base.state_us_31,Ottawa County
40117,base.state_us_31,Pawnee County
40119,base.state_us_31,Payne County
40121,base.state_us_31,Pittsburg County
40123,base.state_us_31,Pontotoc County
40125,base.state_us_31,Pottawatomie County
40127,base.state_us_31,Pushmataha County
40129,base.state_us_31,Roger Mills County
40131,base.state_us_31,Rogers County
40133,base.state_us_31,Seminole County
40135,base.state_us_31,Sequoyah County
40137,base.state_us_31,Stephens County
40139,base.state_us_31,Texas County
40141,base.state_us_31,Tillman County
40143,base.state_us_31,Tulsa County
40145,base.state_us_31,Wagoner County
40147,base.state_us_31,Washington County
40149,base.state_us_31,Washita County
40151,base.state_us_31,Woods County
40153,base.state_us_31,Woodward County
41001,base.state_us_32,Baker County
41003,base.state_us_32,Benton County
41005,base.state_us_32,Clackamas County
41007,base.state_us_32,Clatsop County
41009,base.state_us_32,Columbia County
41011,base.state_us_32,Coos County
41013,base.state_us_32,Crook County
41015,base.state_us_32,Curry County
41017,base.state_us_32,Deschutes County
41019,base.state_us_32,Douglas County
41021,base.state_us_32,Gilliam County
41023,base.state_us_32,Grant County
41025,base.state_us_32,Harney County
41027,base.state_us_32,Hood River County
41029,base.state_us_32,Jackson County
41031,base.state_us_32,Jefferson County
41033,base.state_us_32,Josephine County
41035,base.state_us_32,Klamath County
41037,base.state_us_32,Lake County
41039,base.state_us_32,Lane County
41041,base.state_us_32,Lincoln County
41043,base.state_us_32,Linn County
41045,base.state_us_32,Malheur County
41047,base.state_us_32,Marion County
41049,base.state_us_32,Morrow County
41051,base.state_us_32,Multnomah County
41053,base.state_us_32,Polk County
41055,base.state_us_32,Sherman County
41057,base.state_us_32,Tillamook County
41059,base.state_us_32,Umatilla County
41061,base.state_us_32,Union County
41063,base.state_us_32,Wallowa County
41065,base.state_us_32,Wasco County
41067,base.state_us_32,Washington County
41069,base.state_us_32,Wheeler County
41071,base.state_us_32,Yamhill County
42001,base.state_us_39,Adams County
42003,base.state_us_39,Allegheny County
42005,base.state_us_39,Armstrong County
42007,base.state_us_39,Beaver County
42009,base.state_us_39,Bedford County
42011,base.state_us_39,Berks County
42013,base.state_us_39,Blair County
42015,base.state_us_39,Bradford County
42017,base.state_us_39,Bucks County
42019,base.state_us_39,Butler County
42021,base.state_us_39,Cambria County
42023,base.state_us_39,Cameron County
42025,base.state_us_39,Carbon County
42027,base.state_us_39,Centre County
42029,base.state_us_39,Chester County
42031,base.state_us_39,Clarion County
42033,base.state_us_39,Clearfield County
42035,base.state_us_39,Clinton County
42037,base.state_us_39,Columbia County
42039,base.state_us_39,Crawford County
42041,base.state_us_39,Cumberland County
42043,base.state_us_39,Dauphin County
42045,base.state_us_39,Delaware County
42047,base.state_us_39,Elk County
42049,base.state_us_39,Erie County
42051,base.state_us_39,Fayette County
42053,base.state_us_39,Forest County
42055,base.state_us_39,Franklin County
42057,base.state_us_39,Fulton County
42059,base.state_us_39,Greene County
42061,base.state_us_39,Huntingdon County
42063,base.state_us_39,Indiana County
42065,base.state_us_39,Jefferson County
42067,base.state_us_39,Juniata County
42069,base.state_us_39,Lackawanna County
42071,base.state_us_39,Lancaster County
42073,base.state_us_39,Lawrence County
42075,base.state_us_39,Lebanon County
42077,base.state_us_39,Lehigh County
42079,base.state_us_39,Luzerne County
42081,base.state_us_39,Lycoming County
42083,base.state_us_39,McKean County
42085,base.state_us_39,Mercer County
42087,base.state_us_39,Mifflin County
42089,base.state_us_39,Monroe County
42091,base.state_us_39,Montgomery County
42093,base.state_us_39,Montour County
42095,base.state_us_39,Northampton County
42097,base.state_us_39,Northumberland County
42099,base.state_us_39,Perry County
42101,base.state_us_39,Philadelphia County
42103,base.state_us_39,Pike County
42105,base.state_us_39,Potter County
42107,base.state_us_39,Schuylkill County
42109,base.state_us_39,Snyder County
42111,base.state_us_39,Somerset County
42113,base.state_us_39,Sullivan County
42115,base.state_us_39,Susquehanna County
42117,base.state_us_39,Tioga County
42119,base.state_us_39,Union County
42121,base.state_us_39,Venango County
42123,base.state_us_39,Warren County
42125,base.state_us_39,Washington County
42127,base.state_us_39,Wayne County
42129,base.state_us_39,Westmoreland County
42131,base.state_us_39,Wyoming County
42133,base.state_us_39,York County
44001,base.state_us_40,Bristol County
44003,base.state_us_40,Kent County
44005,base.state_us_40,Newport County
44007,base.state_us_40,Providence County
44009,base.state_us_40,Washington County
45001,base.state_us_41,Abbeville County
45003,base.state_us_41,Aiken County
45005,base.state_us_41,Allendale County
45007,base.state_us_41,Anderson County
45009,base.state_us_41,Bamberg County
45011,base.state_us_41,Barnwell County
45013,base.state_us_41,Beaufort County
45015,base.state_us_41,Berkeley County
45017,base.state_us_41,Calhoun County
45019,base.state_us_41,Charleston County
45021,base.state_us_41,Cherokee County
45023,base.state_us_41,Chester County
45025,base.state_us_41,Chesterfield County
45027,base.state_us_41,Clarendon County
45029,base.state_us_41,Colleton County
45031,base.state_us_41,Darlington County
45033,base.state_us_41,Dillon County
45035,base.state_us_41,Dorchester County
45037,base.state_us_41,Edgefield County
45039,base.state_us_41,Fairfield County
45041,base.state_us_41,Florence County
45043,base.state_us_41,Georgetown County
45045,base.state_us_41,Greenville County
45047,base.state_us_41,Greenwood County
45049,base.state_us_41,Hampton County
45051,base.state_us_41,Horry County
45053,base.state_us_41,Jasper County
45055,base.state_us_41,Kershaw County
45057,base.state_us_41,Lancaster County
45059,base.state_us_41,Laurens County
45061,base.state_us_41,Lee County
45063,base.state_us_41,Lexington County
45065,base.state_us_41,McCormick County
45067,base.state_us_41,Marion County
45069,base.state_us_41,Marlboro County
45071,base.state_us_41,Newberry County
45073,base.state_us_41,Oconee County
45075,base.state_us_41,Orangeburg County
45077,base.state_us_41,Pickens County
45079,base.state_us_41,Richland County
45081,base.state_us_41,Saluda County
45083,base.state_us_41,Spartanburg County
45085,base.state_us_41,Sumter County
45087,base.state_us_41,Union County
45089,base.state_us_41,Williamsburg County
45091,base.state_us_41,York County
46003,base.state_us_42,Aurora County
46005,base.state_us_42,Beadle County
46007,base.state_us_42,Bennett County
46009,base.state_us_42,Bon Homme County
46011,base.state_us_42,Brookings County
46013,base.state_us_42,Brown County
46015,base.state_us_42,Brule County
46017,base.state_us_42,Buffalo County
46019,base.state_us_42,Butte County
46021,base.state_us_42,Campbell County
46023,base.state_us_42,Charles Mix County
46025,base.state_us_42,Clark County
46027,base.state_us_42,Clay County
46029,base.state_us_42,Codington County
46031,base.state_us_42,Corson County
46033,base.state_us_42,Custer County
46035,base.state_us_42,Davison County
46037,base.state_us_42,Day County
46039,base.state_us_42,Deuel County
46041,base.state_us_42,Dewey County
46043,base.state_us_42,Douglas County
46045,base.state_us_42,Edmunds County
46047,base.state_us_42,Fall River County
46049,base.state_us_42,Faulk County
46051,base.state_us_42,Grant County
46053,base.state_us_42,Gregory County
46055,base.state_us_42,Haakon County
46057,base.state_us_42,Hamlin County
46059,base.state_us_42,Hand County
46061,base.state_us_42,Hanson County
46063,base.state_us_42,Harding County
46065,base.state_us_42,Hughes County
46067,base.state_us_42,Hutchinson County
46069,base.state_us_42,Hyde County
46071,base.state_us_42,Jackson County
46073,base.state_us_42,Jerauld County
46075,base.state_us_42,Jones County
46077,base.state_us_42,Kingsbury County
46079,base.state_us_42,Lake County
46081,base.state_us_42,Lawrence County
46083,base.state_us_42,Lincoln County
46085,base.state_us_42,Lyman County
46087,base.state_us_42,McCook County
46089,base.state_us_42,McPherson County
46091,base.state_us_42,Marshall County
46093,base.state_us_42,Meade County
46095,base.state_us_42,Mellette County
46097,base.state_us_42,Miner County
46099,base.state_us_42,Minnehaha County
46101,base.state_us_42,Moody County
46103,base.state_us_42,Pennington County
46105,base.state_us_42,Perkins County
46107,base.state_us_42,Potter County
46109,base.state_us_42,Roberts County
46111,base.state_us_42,Sanborn County
46113,base.state_us_42,Shannon County
46115,base.state_us_42,Spink County
46117,base.state_us_42,Stanley County
46119,base.state_us_42,Sully County
46121,base.state_us_42,Todd County
46123,base.state_us_42,Tripp County
46125,base.state_us_42,Turner County
46127,base.state_us_42,Union County
46129,base.state_us_42,Walworth County
46135,base.state_us_42,Yankton County
46137,base.state_us_42,Ziebach County
47001,base.state_us_43,Anderson County
47003,base.state_us_43,Bedford County
47005,base.state_us_43,Benton County
47007,base.state_us_43,Bledsoe County
47009,base.state_us_43,Blount County
47011,base.state_us_43,Bradley County
47013,base.state_us_43,Campbell County
47015,base.state_us_43,Cannon County
47017,base.state_us_43,Carroll County
47019,base.state_us_43,Carter County
47021,base.state_us_43,Cheatham County
